"Spend Period (Daily)","DOW","Slicer 1","Slicer 2","Slicer 3","Slicer 4","Slicer 5","10% Bucket","total_revenue_shared (SUM)"
"2026-04-27 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","30-40%",9.334100000000001
"2026-04-27 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","40-50%",11.500039999999998
"2026-04-27 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","50-60%",5.882170000000001
"2026-04-27 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","60-70%",10.03921
"2026-04-27 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","70-80%",8.88922
"2026-04-27 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","80-90%",13.766869999999999
"2026-04-27 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","90-100%",8.5643
"2026-04-27 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","0-10%",2.9038899999999996
"2026-04-27 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","10-20%",4.4755400000000005
"2026-04-27 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","20-30%",7.612120000000002
"2026-04-27 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","30-40%",5.37687
"2026-04-27 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","40-50%",8.139479999999999
"2026-04-27 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","50-60%",12.224609999999997
"2026-04-27 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","60-70%",20.554090000000002
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","0-10%",1.1939199999999999
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","10-20%",3.7628399999999997
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","20-30%",3.23044
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","30-40%",5.77257
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","40-50%",4.32499
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","50-60%",8.30718
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","60-70%",3.9470700000000005
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","70-80%",3.0676599999999996
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","80-90%",8.74271
"2026-04-27 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","90-100%",8.387929999999995
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","0-10%",4.682270000000001
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","10-20%",6.73717
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","20-30%",2.8955200000000003
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","30-40%",3.9660600000000006
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","40-50%",2.32714
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","50-60%",2.1672700000000003
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","60-70%",1.56797
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","70-80%",1.8899400000000006
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","80-90%",2.76592
"2026-04-27 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","90-100%",6.8119299999999985
"2026-04-27 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","0-10%",2.8442799999999995
"2026-04-27 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","10-20%",8.147999999999994
"2026-04-27 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","20-30%",2.9277699999999998
"2026-04-27 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall","30-40%",1.50676
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","0-10%",1.6406
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","10-20%",3.34647
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","20-30%",0.8758900000000001
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","30-40%",0.45623
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","40-50%",0.33221
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","50-60%",1.35393
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","60-70%",1.3061900000000004
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","70-80%",0.05598
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","80-90%",0.8099500000000001
"2026-04-27 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","90-100%",4.33535
"2026-04-27 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall","0-10%",0.05185
"2026-04-27 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall","20-30%",0.91801
"2026-04-27 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall","30-40%",0.10745
"2026-04-27 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall","50-60%",0.2016
"2026-04-27 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall","80-90%",2.771670000000001
"2026-04-27 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall","90-100%",0.06801
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","0-10%",5.394099999999999
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","10-20%",16.383920000000007
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","20-30%",8.88784
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","30-40%",9.56704
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","40-50%",11.142210000000002
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","50-60%",3.2075499999999995
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","60-70%",13.6496
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","70-80%",8.98519
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","80-90%",6.62977
"2026-04-26 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall","90-100%",10.779000000000002
"2026-04-26 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","0-10%",4.322110000000001
"2026-04-26 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","10-20%",4.5651600000000006
"2026-04-26 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","20-30%",12.995930000000001
"2026-04-26 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","30-40%",4.262910000000001
"2026-04-26 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","40-50%",12.736879999999998
"2026-04-26 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","50-60%",12.846099999999996
"2026-04-26 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall","60-70%",8.328280000000001
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","0-10%",1.4850800000000002
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","10-20%",1.8866500000000004
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","20-30%",2.50552
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","30-40%",3.4957399999999996
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","40-50%",1.9832100000000004
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","50-60%",4.69676
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","60-70%",3.957180000000001
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","70-80%",3.29012
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","80-90%",8.893960000000002
"2026-04-26 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall","90-100%",5.867590000000001
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","0-10%",5.815499999999999
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","10-20%",1.9937000000000005
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","20-30%",2.0761899999999995
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","30-40%",0.9672399999999999
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","40-50%",1.3498200000000002
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","50-60%",0.55988
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","60-70%",2.8014200000000007
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","70-80%",0.5872999999999999
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","80-90%",7.263429999999999
"2026-04-26 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall","90-100%",8.421779999999998
"2026-04-26 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","0-10%",2.0989700000000004
"2026-04-26 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","10-20%",0.02349
"2026-04-26 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","20-30%",0.18374
"2026-04-26 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","30-40%",0.06375
"2026-04-26 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","40-50%",1.44632
"2026-04-26 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall","50-60%",1.38043
